row_index,lotName,failureType,nativeSplit,split
746313,lot44896,none,Training,train
746314,lot44896,none,Training,train
746315,lot44897,none,Training,train
746316,lot44897,none,Training,train
746317,lot44897,none,Training,train
746318,lot44897,none,Training,train
746319,lot44897,none,Training,train
746320,lot44897,none,Training,train
746321,lot44897,none,Training,train
746322,lot44897,none,Training,train
746323,lot44897,none,Training,train
746324,lot44897,none,Training,train
746325,lot44897,none,Training,train
746326,lot44897,none,Training,train
746327,lot44897,none,Training,train
746328,lot44897,none,Training,train
746329,lot44897,none,Training,train
746330,lot44897,Center,Training,train
746331,lot44897,none,Training,train
746332,lot44897,Loc,Training,train
746333,lot44897,none,Training,train
746334,lot44897,Edge-Loc,Training,train
746335,lot44897,none,Training,train
746336,lot44897,none,Training,train
746337,lot44897,none,Training,train
746338,lot44897,none,Training,train
746339,lot44897,none,Training,train
746340,lot44898,none,Training,validation
746341,lot44898,none,Training,validation
746342,lot44898,none,Training,validation
746343,lot44898,none,Training,validation
746344,lot44898,none,Training,validation
746345,lot44898,none,Training,validation
746346,lot44898,none,Training,validation
746347,lot44898,none,Training,validation
746348,lot44898,none,Training,validation
746349,lot44898,none,Training,validation
746350,lot44898,none,Training,validation
746352,lot44898,none,Training,validation
746353,lot44898,none,Training,validation
746354,lot44898,none,Training,validation
746355,lot44898,none,Training,validation
746356,lot44898,none,Training,validation
746357,lot44898,none,Training,validation
746358,lot44898,Edge-Loc,Training,validation
746359,lot44898,none,Training,validation
746360,lot44898,none,Training,validation
746361,lot44898,none,Training,validation
746362,lot44898,none,Training,validation
746363,lot44898,none,Training,validation
746364,lot44898,none,Training,validation
746365,lot44899,none,Training,train
746366,lot44899,none,Training,train
746367,lot44899,none,Training,train
746368,lot44899,none,Training,train
746369,lot44899,none,Training,train
746370,lot44899,none,Training,train
746371,lot44899,none,Training,train
746372,lot44899,none,Training,train
746373,lot44899,none,Training,train
746374,lot44899,none,Training,train
746375,lot44899,none,Training,train
746376,lot44899,none,Training,train
746377,lot44899,none,Training,train
746378,lot44899,Edge-Loc,Training,train
746379,lot44899,none,Training,train
746380,lot44899,none,Training,train
746382,lot44899,Edge-Loc,Training,train
746383,lot44899,none,Training,train
746384,lot44899,none,Training,train
746385,lot44899,none,Training,train
746386,lot44899,none,Training,train
746387,lot44899,none,Training,train
746388,lot44899,none,Training,train
746389,lot44899,none,Training,train
746390,lot44900,none,Training,train
746391,lot44900,none,Training,train
746392,lot44900,none,Training,train
746393,lot44900,none,Training,train
746394,lot44900,none,Training,train
746395,lot44900,none,Training,train
746396,lot44900,none,Training,train
746397,lot44900,none,Training,train
746398,lot44900,none,Training,train
746399,lot44900,none,Training,train
746400,lot44900,none,Training,train
746401,lot44900,none,Training,train
746402,lot44900,none,Training,train
746403,lot44900,Edge-Loc,Training,train
746404,lot44900,none,Training,train
746405,lot44900,none,Training,train
746406,lot44900,none,Training,train
746407,lot44900,none,Training,train
746408,lot44900,none,Training,train
746409,lot44900,none,Training,train
746410,lot44900,none,Training,train
746411,lot44900,none,Training,train
746412,lot44900,none,Training,train
746413,lot44900,none,Training,train
746414,lot44900,none,Training,train
746415,lot44901,none,Training,train
746416,lot44901,none,Training,train
746417,lot44901,none,Training,train
746419,lot44901,none,Training,train
746420,lot44901,none,Training,train
746421,lot44901,none,Training,train
746422,lot44901,none,Training,train
746423,lot44901,none,Training,train
746424,lot44901,none,Training,train
746425,lot44901,none,Training,train
746426,lot44901,none,Training,train
746427,lot44901,Edge-Loc,Training,train
746428,lot44901,none,Training,train
746429,lot44901,none,Training,train
746430,lot44901,none,Training,train
746431,lot44901,none,Training,train
746432,lot44901,none,Training,train
746433,lot44901,none,Training,train
746434,lot44901,none,Training,train
746435,lot44901,none,Training,train
746436,lot44901,none,Training,train
746437,lot44901,none,Training,train
746438,lot44901,none,Training,train
746439,lot44901,none,Training,train
746440,lot44902,none,Training,train
746441,lot44902,none,Training,train
746442,lot44902,none,Training,train
746443,lot44902,none,Training,train
746444,lot44902,none,Training,train
746445,lot44902,none,Training,train
746446,lot44902,none,Training,train
746447,lot44902,none,Training,train
746448,lot44902,none,Training,train
746449,lot44902,none,Training,train
746450,lot44902,none,Training,train
746451,lot44902,none,Training,train
746452,lot44902,none,Training,train
746453,lot44902,none,Training,train
746454,lot44902,none,Training,train
746455,lot44902,none,Training,train
746456,lot44902,none,Training,train
746457,lot44902,none,Training,train
746458,lot44902,none,Training,train
746459,lot44902,none,Training,train
746460,lot44902,none,Training,train
746461,lot44902,none,Training,train
746462,lot44902,none,Training,train
746463,lot44902,none,Training,train
746464,lot44902,none,Training,train
746465,lot44903,none,Training,train
746466,lot44903,none,Training,train
746467,lot44903,none,Training,train
746468,lot44903,none,Training,train
746469,lot44903,none,Training,train
746470,lot44903,none,Training,train
746471,lot44903,none,Training,train
746472,lot44903,none,Training,train
746473,lot44903,none,Training,train
746474,lot44903,none,Training,train
746475,lot44903,none,Training,train
746476,lot44903,none,Training,train
746477,lot44903,none,Training,train
746478,lot44903,none,Training,train
746479,lot44903,none,Training,train
746481,lot44903,none,Training,train
746482,lot44903,none,Training,train
746483,lot44903,none,Training,train
746484,lot44903,none,Training,train
746485,lot44903,none,Training,train
746486,lot44903,none,Training,train
746487,lot44903,none,Training,train
746489,lot44903,none,Training,train
746490,lot44904,none,Training,train
746491,lot44904,none,Training,train
746492,lot44904,none,Training,train
746493,lot44904,none,Training,train
746494,lot44904,none,Training,train
746495,lot44904,none,Training,train
746496,lot44904,none,Training,train
746497,lot44904,none,Training,train
746498,lot44904,none,Training,train
746499,lot44904,none,Training,train
746500,lot44904,none,Training,train
746501,lot44904,none,Training,train
746502,lot44904,none,Training,train
746503,lot44904,none,Training,train
746504,lot44904,none,Training,train
746505,lot44904,none,Training,train
746506,lot44904,none,Training,train
746507,lot44904,none,Training,train
746508,lot44904,none,Training,train
746509,lot44904,none,Training,train
746510,lot44904,none,Training,train
746511,lot44904,none,Training,train
746512,lot44904,none,Training,train
746513,lot44904,none,Training,train
746514,lot44904,none,Training,train
746515,lot44905,none,Training,test
746516,lot44905,none,Training,test
746517,lot44905,none,Training,test
746518,lot44905,none,Training,test
746519,lot44905,none,Training,test
746520,lot44905,none,Training,test
746521,lot44905,none,Training,test
746522,lot44905,none,Training,test
746523,lot44905,Center,Training,test
746524,lot44905,none,Training,test
746525,lot44905,none,Training,test
746526,lot44905,none,Training,test
746527,lot44905,none,Training,test
746528,lot44905,none,Training,test
746529,lot44905,none,Training,test
746530,lot44905,none,Training,test
746531,lot44905,none,Training,test
746532,lot44905,none,Training,test
746533,lot44905,none,Training,test
746534,lot44905,none,Training,test
746535,lot44905,none,Training,test
746536,lot44905,none,Training,test
746537,lot44905,none,Training,test
746538,lot44905,none,Training,test
746539,lot44905,none,Training,test
746540,lot44906,Loc,Training,train
746541,lot44906,none,Training,train
746542,lot44906,none,Training,train
746543,lot44906,none,Training,train
746544,lot44906,Edge-Loc,Training,train
746545,lot44906,none,Training,train
746546,lot44906,none,Training,train
746547,lot44906,none,Training,train
746548,lot44906,none,Training,train
746549,lot44906,none,Training,train
746550,lot44906,none,Training,train
746551,lot44906,Loc,Training,train
746552,lot44906,none,Training,train
746553,lot44906,none,Training,train
746554,lot44906,none,Training,train
746556,lot44906,none,Training,train
746557,lot44906,none,Training,train
746558,lot44906,none,Training,train
746559,lot44906,none,Training,train
746560,lot44906,none,Training,train
746561,lot44906,none,Training,train
746562,lot44906,none,Training,train
746563,lot44906,none,Training,train
746564,lot44906,none,Training,train
746565,lot44907,none,Training,train
746566,lot44907,none,Training,train
746567,lot44907,none,Training,train
746568,lot44907,none,Training,train
746569,lot44907,none,Training,train
746570,lot44907,none,Training,train
746571,lot44907,none,Training,train
746573,lot44907,none,Training,train
746575,lot44907,none,Training,train
746576,lot44907,none,Training,train
746577,lot44907,none,Training,train
746578,lot44907,none,Training,train
746579,lot44907,none,Training,train
746580,lot44907,none,Training,train
746581,lot44907,none,Training,train
746582,lot44907,none,Training,train
746583,lot44907,none,Training,train
746584,lot44907,none,Training,train
746585,lot44907,none,Training,train
746586,lot44907,none,Training,train
746587,lot44907,none,Training,train
746588,lot44907,none,Training,train
746589,lot44907,none,Training,train
746591,lot44908,none,Training,train
746593,lot44908,none,Training,train
746594,lot44908,none,Training,train
746595,lot44908,none,Training,train
746596,lot44908,none,Training,train
746597,lot44908,none,Training,train
746598,lot44908,none,Training,train
746599,lot44908,none,Training,train
746600,lot44908,none,Training,train
746601,lot44908,none,Training,train
746602,lot44908,none,Training,train
746603,lot44908,Edge-Loc,Training,train
746604,lot44908,none,Training,train
746605,lot44908,none,Training,train
746606,lot44908,none,Training,train
746608,lot44908,none,Training,train
746609,lot44908,none,Training,train
746610,lot44908,none,Training,train
746611,lot44908,none,Training,train
746612,lot44908,none,Training,train
746613,lot44908,none,Training,train
746614,lot44908,none,Training,train
746615,lot44909,none,Training,train
746616,lot44909,none,Training,train
746617,lot44909,none,Training,train
746618,lot44909,none,Training,train
746619,lot44909,none,Training,train
746620,lot44909,none,Training,train
746621,lot44909,none,Training,train
746622,lot44909,none,Training,train
746623,lot44909,none,Training,train
746624,lot44909,none,Training,train
746625,lot44909,none,Training,train
746626,lot44909,none,Training,train
746627,lot44909,none,Training,train
746628,lot44909,none,Training,train
746629,lot44909,none,Training,train
746630,lot44909,none,Training,train
746631,lot44909,none,Training,train
746632,lot44909,none,Training,train
746633,lot44909,none,Training,train
